Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
1.0000000000e+00	3.3558753947e+02	1.6066586378e+22	4.5154959118e-03	2.1958410353e+20	3.5948209447e-02	6.8298678451e+17	2.2131918244e-04	1.2984196119e-02	4.3950941548e-09	3.0259153979e+21	9.3942773925e-01	6.8939630034e-03	8.4404128260e-07	2.9798484222e-33	8.0667461223e-06
1.0000000000e+00	3.3557217118e+02	1.6075638633e+22	4.5207865060e-03	2.2152258457e+20	3.6271513455e-02	5.8866752920e+17	1.9076413464e-04	1.2939701094e-02	4.5804106406e-09	3.0249683740e+21	9.3917424195e-01	6.8939723978e-03	8.0108648128e-07	2.9799848912e-33	8.0514063503e-06
1.0000000000e+00	3.3555056060e+02	1.6089426476e+22	4.5288269073e-03	2.2465218363e+20	3.6793437233e-02	4.6124943441e+17	1.4948253757e-04	1.2871996704e-02	4.9108659909e-09	3.0234314161e+21	9.3875346525e-01	6.8938600819e-03	7.3480085831e-07	2.9801768122e-33	8.0255947990e-06
1.0000000000e+00	3.5401354800e+02	1.6110413195e+22	4.3042408703e-03	2.3567693211e+20	3.7679308021e-02	2.8982852142e+17	9.4262590381e-05	1.2107454133e-02	5.5510267210e-09	3.0192932798e+21	9.3893820786e-01	6.8681876360e-03	6.0187701319e-07	2.8247506505e-33	7.5655676907e-06
1.0000000000e+00	3.5616687283e+02	1.6116526575e+22	4.2215050404e-03	2.3930704833e+20	3.7898015116e-02	2.6211617926e+17	8.4734142204e-05	1.1847274923e-02	5.5693064327e-09	3.0388919721e+21	9.3907921250e-01	6.8611675269e-03	5.6882673417e-07	2.8076726846e-33	7.3533006828e-06
1.0000000000e+00	3.5616032205e+02	1.6119992894e+22	4.2233919598e-03	2.4031311713e+20	3.8060642263e-02	2.4199044108e+17	7.8229545563e-05	1.1831551875e-02	5.7084693415e-09	3.0383809571e+21	9.3893713674e-01	6.8609802912e-03	5.5261536819e-07	2.8077243255e-33	7.3449978322e-06
1.0000000000e+00	3.5615496800e+02	1.6122773298e+22	4.2249103512e-03	2.4114009254e+20	3.8194353927e-02	2.2653150158e+17	7.3233152309e-05	1.1818959400e-02	5.8269781091e-09	3.0379589590e+21	9.3881967687e-01	6.8608180236e-03	5.3954212600e-07	2.8077665338e-33	7.3381099544e-06
1.0000000000e+00	3.5614602264e+02	1.6127420374e+22	4.2274496139e-03	2.4256555660e+20	3.8424867721e-02	2.0202455467e+17	6.5312181683e-05	1.1797929128e-02	6.0403136276e-09	3.0372297785e+21	9.3861590514e-01	6.8605203479e-03	5.1754230854e-07	2.8078370568e-33	7.3260871524e-06
9.9981382536e-01	3.5614760409e+02	1.6129217829e+22	4.2299434459e-03	2.4312329653e+20	3.8518250630e-02	1.9279890256e+17	6.2329359211e-05	1.1793788889e-02	6.1347998245e-09	3.0369337101e+21	9.3852719254e-01	6.8604880439e-03	5.0898374789e-07	2.8078245888e-33	7.3250951506e-06
9.9975947577e-01	3.5614911049e+02	1.6129202830e+22	4.2303763479e-03	2.4311583797e+20	3.8517971176e-02	1.9281947238e+17	6.2335745503e-05	1.1795020976e-02	6.1358956248e-09	3.0369346159e+21	9.3852577137e-01	6.8605160317e-03	5.0905666121e-07	2.8078127125e-33	7.3262576529e-06
9.9970570847e-01	3.5615058623e+02	1.6129185863e+22	4.2308042484e-03	2.4310776604e+20	3.8517585811e-02	1.9285031462e+17	6.2345458017e-05	1.1796251647e-02	6.1368755017e-09	3.0369356820e+21	9.3852445929e-01	6.8605439272e-03	5.0913899377e-07	2.8078010781e-33	7.3274154027e-06
9.9965193595e-01	3.5615206741e+02	1.6129166111e+22	4.2312307367e-03	2.4309880855e+20	3.8517057286e-02	1.9289496887e+17	6.2359634687e-05	1.1797495227e-02	6.1377163806e-09	3.0369372005e+21	9.3852327419e-01	6.8605720212e-03	5.0923463883e-07	2.8077894010e-33	7.3285810890e-06
9.9959796424e-01	3.5615355949e+02	1.6129143422e+22	4.2316573074e-03	2.4308890783e+20	3.8516379584e-02	1.9295400185e+17	6.2378457704e-05	1.1798756572e-02	6.1384172521e-09	3.0369391898e+21	9.3852221545e-01	6.8606004205e-03	5.0934432993e-07	2.8077776379e-33	7.3297591391e-06
9.9954244797e-01	3.5615509868e+02	1.6129117762e+22	4.2320948874e-03	2.4307798662e+20	3.8515563225e-02	1.9302625216e+17	6.2401545213e-05	1.1800064731e-02	6.1390222576e-09	3.0369416126e+21	9.3852123224e-01	6.8606297950e-03	5.0946826386e-07	2.8077655036e-33	7.3309774817e-06
9.9948685146e-01	3.5615664445e+02	1.6129089753e+22	4.2325319079e-03	2.4306631572e+20	3.8514626939e-02	1.9311009741e+17	6.2428379761e-05	1.1801385462e-02	6.1395127065e-09	3.0369444137e+21	9.3852035298e-01	6.8606593735e-03	5.0960344008e-07	2.8077533175e-33	7.3322041444e-06
9.9943050778e-01	3.5615821440e+02	1.6129059571e+22	4.2329738919e-03	2.4305391824e+20	3.8513585876e-02	1.9320400983e+17	6.2458464328e-05	1.1802732300e-02	6.1399201639e-09	3.0369475432e+21	9.3851954362e-01	6.8606894744e-03	5.0974903692e-07	2.8077409408e-33	7.3334524518e-06
9.9937384575e-01	3.5615979635e+02	1.6129027562e+22	4.2334175419e-03	2.4304092616e+20	3.8512454033e-02	1.9330670057e+17	6.2491384340e-05	1.1804094471e-02	6.1402474530e-09	3.0369509579e+21	9.3851880490e-01	6.8607198600e-03	5.0990338869e-07	2.8077284697e-33	7.3347125911e-06
9.9931703109e-01	3.5616138538e+02	1.6128993974e+22	4.2338616443e-03	2.4302742647e+20	3.8511242643e-02	1.9341711613e+17	6.2526800057e-05	1.1805467303e-02	6.1405013366e-09	3.0369546229e+21	9.3851813191e-01	6.8607504303e-03	5.1006531402e-07	2.8077159429e-33	7.3359804615e-06
9.9925943585e-01	3.5616299827e+02	1.6128958855e+22	4.2343113389e-03	2.4301340367e+20	3.8509959940e-02	1.9353439798e+17	6.2564430950e-05	1.1806864076e-02	6.1407056864e-09	3.0369585101e+21	9.3851749798e-01	6.8607814932e-03	5.1023459833e-07	2.8077032282e-33	7.3372689386e-06
9.9920143499e-01	3.5616462452e+02	1.6128922423e+22	4.2347636946e-03	2.4299894608e+20	3.8508613786e-02	1.9365784072e+17	6.2604050793e-05	1.1808275752e-02	6.1408587134e-09	3.0369625957e+21	9.3851690763e-01	6.8608128471e-03	5.1041019071e-07	2.8076904082e-33	7.3385696696e-06
9.9914324944e-01	3.5616625790e+02	1.6128884842e+22	4.2352170029e-03	2.4298411688e+20	3.8507210620e-02	1.9378685772e+17	6.2645471012e-05	1.1809696848e-02	6.1409611251e-09	3.0369668600e+21	9.3851636194e-01	6.8608443705e-03	5.1059130556e-07	2.8076775321e-33	7.3398776361e-06
9.9908379358e-01	3.5616792779e+02	1.6128845995e+22	4.2356800439e-03	2.4296882525e+20	3.8505754324e-02	1.9392095454e+17	6.2688526570e-05	1.1811151239e-02	6.1410441113e-09	3.0369712874e+21	9.3851582396e-01	6.8608766102e-03	5.1077853016e-07	2.8076643684e-33	7.3412156598e-06
9.9902322920e-01	3.5616962960e+02	1.6128806000e+22	4.2361515693e-03	2.4295311709e+20	3.8504249547e-02	1.9405970902e+17	6.2733081772e-05	1.1812634929e-02	6.1411081346e-09	3.0369758636e+21	9.3851529452e-01	6.8609094772e-03	5.1097129681e-07	2.8076509530e-33	7.3425800828e-06
9.9896245717e-01	3.5617133868e+02	1.6128765113e+22	4.2366243821e-03	2.4293711833e+20	3.8502701244e-02	1.9420275618e+17	6.2779022940e-05	1.1814127398e-02	6.1411352997e-09	3.0369805755e+21	9.3851479698e-01	6.8609425064e-03	5.1116836567e-07	2.8076374807e-33	7.3439515453e-06
9.9890147422e-01	3.5617305497e+02	1.6128723397e+22	4.2370985449e-03	2.4292084951e+20	3.8501112789e-02	1.9434977660e+17	6.2826246804e-05	1.1815628428e-02	6.1411289865e-09	3.0369854125e+21	9.3851432823e-01	6.8609756947e-03	5.1136942933e-07	2.8076239515e-33	7.3453299413e-06
9.9883965501e-01	3.5617479541e+02	1.6128680786e+22	4.2375791190e-03	2.4290425829e+20	3.8499486411e-02	1.9450048757e+17	6.2874658967e-05	1.1817151787e-02	6.1411071634e-09	3.0369903656e+21	9.3851386698e-01	6.8610093569e-03	5.1157482845e-07	2.8076102321e-33	7.3467284320e-06
9.9877726802e-01	3.5617655259e+02	1.6128637384e+22	4.2380639767e-03	2.4288739168e+20	3.8497825120e-02	1.9465463607e+17	6.2924178921e-05	1.1818691229e-02	6.1410659978e-09	3.0369954260e+21	9.3851341881e-01	6.8610433523e-03	5.1178405308e-07	2.8075963809e-33	7.3481411712e-06
9.9871362521e-01	3.5617834515e+02	1.6128593101e+22	4.2385586813e-03	2.4287018675e+20	3.8496130504e-02	1.9481199320e+17	6.2974729344e-05	1.1820261987e-02	6.1410244181e-09	3.0370005866e+21	9.3851296106e-01	6.8610780282e-03	5.1199755895e-07	2.8075822509e-33	7.3495826985e-06
9.9864957077e-01	3.5618015002e+02	1.6128548149e+22	4.2390564688e-03	2.4285275291e+20	3.8494405814e-02	1.9497234966e+17	6.3026246638e-05	1.1821844943e-02	6.1409642921e-09	3.0370058395e+21	9.3851251688e-01	6.8611129510e-03	5.1221431122e-07	2.8075680240e-33	7.3510349273e-06
9.9858447184e-01	3.5618198438e+02	1.6128502440e+22	4.2395624560e-03	2.4283503114e+20	3.8492652329e-02	1.9513551209e+17	6.3078665235e-05	1.1823454126e-02	6.1409028548e-09	3.0370111787e+21	9.3851206557e-01	6.8611484403e-03	5.1243474626e-07	2.8075535649e-33	7.3525112466e-06
