config,Phi_global,H2O_vmr,CO2_vmr,O2_vmr,H2_vmr,CH4_vmr,CO_vmr,N2_vmr,S2_vmr,SO2_vmr,H2S_vmr,P_surf,fO2_shift_IW_derived,O_kg_total,O_res
S2_m5_IW0_fixed,4.8486377332e-01,1.5680271877e-02,1.3368335111e-01,3.4359435061e-06,1.3426295661e-02,2.5864006754e-08,8.2947318759e-01,7.6305675360e-03,2.3406436867e-06,5.0209053913e-05,4.9845205571e-05,4.7806950493e+02,0.0000000000e+00,1.8096829085e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.8411154402e-01,1.5724921181e-02,1.3392526594e-01,3.2414682428e-06,1.3467527716e-02,2.6639120471e-08,8.2914694327e-01,7.6304004806e-03,2.2945461115e-06,4.8886554764e-05,5.0017630836e-05,4.7816048415e+02,0.0000000000e+00,1.8096812229e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.8350305965e-01,1.5761268846e-02,1.3409432279e-01,3.1110206142e-06,1.3500852918e-02,2.7217197118e-08,8.2890933323e-01,7.6301972786e-03,2.2632913320e-06,4.7982002786e-05,5.0163001577e-05,4.7823281514e+02,0.0000000000e+00,1.8096756825e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.8248257917e-01,1.5822635102e-02,1.3434211742e-01,2.9275969130e-06,1.3556791918e-02,2.8123775987e-08,8.2854593318e-01,7.6297634079e-03,2.2188863616e-06,4.6684609493e-05,5.0415273120e-05,4.7835251673e+02,0.0000000000e+00,1.8096607892e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.8087654460e-01,1.5919983689e-02,1.3471323378e-01,2.6716656234e-06,1.3645565078e-02,2.9565509931e-08,8.2799122918e-01,7.6290169751e-03,2.1542641614e-06,4.4802042144e-05,5.0819745817e-05,4.7854069350e+02,0.0000000000e+00,1.8096324850e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7860751557e-01,1.5934382041e-02,1.3530833732e-01,2.3080897203e-06,1.3666613310e-02,3.1866620749e-08,8.2736287226e-01,7.6301602890e-03,2.0426463592e-06,4.1752118022e-05,5.0993570694e-05,4.8257252164e+02,0.0000000000e+00,1.8096692386e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7914079056e-01,1.6237720847e-02,1.3518722617e-01,2.3453035026e-06,1.3926129410e-02,3.2532576084e-08,8.2692428029e-01,7.6248702904e-03,2.0898442416e-06,4.2482825109e-05,5.2305436829e-05,4.7957839987e+02,0.0000000000e+00,1.8094541183e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7914777501e-01,1.6237486088e-02,1.3514338028e-01,2.3691838709e-06,1.3925256459e-02,3.2396585395e-08,8.2696908158e-01,7.6247753533e-03,2.0981451515e-06,4.2691630291e-05,5.2312430049e-05,4.7957505106e+02,0.0000000000e+00,1.8094499636e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7915418759e-01,1.6237273958e-02,1.3510164045e-01,2.3921382316e-06,1.3924438811e-02,3.2267767389e-08,8.2701170521e-01,7.6246847412e-03,2.1060772771e-06,4.2891309759e-05,5.2319146801e-05,4.7957191468e+02,0.0000000000e+00,1.8094459689e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7916029654e-01,1.6237077671e-02,1.3506049138e-01,2.4149805682e-06,1.3923647228e-02,3.2141386943e-08,8.2705369731e-01,7.6245951541e-03,2.1139259807e-06,4.3089030936e-05,5.2325833456e-05,4.7956884633e+02,0.0000000000e+00,1.8094419918e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7916607151e-01,1.6236899157e-02,1.3501993729e-01,2.4377008978e-06,1.3922883292e-02,3.2017439577e-08,8.2709505024e-01,7.6245065718e-03,2.1216895182e-06,4.3284739696e-05,5.2332498606e-05,4.7956584939e+02,0.0000000000e+00,1.8094380325e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7917146675e-01,1.6236741486e-02,1.3497994561e-01,2.4603098232e-06,1.3922149017e-02,3.1895815603e-08,8.2713579145e-01,7.6244188725e-03,2.1293733350e-06,4.3478560587e-05,5.2339163265e-05,4.7956292669e+02,0.0000000000e+00,1.8094340869e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7917643432e-01,1.6236607978e-02,1.3494045990e-01,2.4828322020e-06,1.3921446287e-02,3.1776336862e-08,8.2717597204e-01,7.6243318759e-03,2.1369876113e-06,4.3670737445e-05,5.2345854124e-05,4.7956007990e+02,0.0000000000e+00,1.8094301480e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7918092678e-01,1.6236501951e-02,1.3490141567e-01,2.5052986542e-06,1.3920776887e-02,3.1658804185e-08,8.2721565123e-01,7.6242453839e-03,2.1445442463e-06,4.3861558280e-05,5.2352599379e-05,4.7955731014e+02,0.0000000000e+00,1.8094262078e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7918489811e-01,1.6236426643e-02,1.3486274571e-01,2.5277426872e-06,1.3920142512e-02,3.1543013162e-08,8.2725489113e-01,7.6241591927e-03,2.1520558435e-06,4.4051329957e-05,5.2359427375e-05,4.7955461825e+02,0.0000000000e+00,1.8094222580e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7918830349e-01,1.6236385219e-02,1.3482438098e-01,2.5502002156e-06,1.3919544790e-02,3.1428756968e-08,8.2729375580e-01,7.6240730957e-03,2.1595355358e-06,4.4240373804e-05,5.2366366460e-05,4.7955200484e+02,0.0000000000e+00,1.8094182900e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919109892e-01,1.6236380798e-02,1.3478625088e-01,2.5727094549e-06,1.3918985307e-02,3.1315827232e-08,8.2733231093e-01,7.6239868831e-03,2.1669969417e-06,4.4429024489e-05,5.2373445064e-05,4.7954947034e+02,0.0000000000e+00,1.8094142947e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919324101e-01,1.6236416461e-02,1.3474828312e-01,2.5953110242e-06,1.3918465615e-02,3.1204013803e-08,8.2737062396e-01,7.6239003418e-03,2.1744541889e-06,4.4617630618e-05,5.2380691779e-05,4.7954701502e+02,0.0000000000e+00,1.8094102628e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919468695e-01,1.6236495260e-02,1.3471040370e-01,2.6180480428e-06,1.3917987234e-02,3.1093104563e-08,8.2740876407e-01,7.6238132549e-03,2.1819219334e-06,4.4806555237e-05,5.2388135386e-05,4.7954463900e+02,0.0000000000e+00,1.8094061845e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919540854e-01,1.6236619324e-02,1.3467253666e-01,2.6409664709e-06,1.3917550888e-02,3.0982880642e-08,8.2744680413e-01,7.6237254159e-03,2.1894153314e-06,4.4996177066e-05,5.2395800545e-05,4.7954234074e+02,0.0000000000e+00,1.8094020505e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919544888e-01,1.6236786263e-02,1.3463460679e-01,2.6641141366e-06,1.3917153441e-02,3.0873107473e-08,8.2748482456e-01,7.6236366940e-03,2.1969492007e-06,4.5186876991e-05,5.2403689649e-05,4.7954011129e+02,0.0000000000e+00,1.8093978543e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919478299e-01,1.6236997989e-02,1.3459653938e-01,2.6875394475e-06,1.3916795494e-02,3.0763575746e-08,8.2752289726e-01,7.6235468885e-03,2.2045388200e-06,4.5379039574e-05,5.2411826105e-05,4.7953794885e+02,0.0000000000e+00,1.8093935864e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919337333e-01,1.6237259879e-02,1.3455765694e-01,2.7116682335e-06,1.3916472166e-02,3.0652355783e-08,8.2756169673e-01,7.6234543738e-03,2.2123204525e-06,4.5576116990e-05,5.2420362770e-05,4.7953581767e+02,0.0000000000e+00,1.8093891687e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7919106361e-01,1.6237581175e-02,1.3451810058e-01,2.7364250110e-06,1.3916193574e-02,3.0539920068e-08,8.2760106307e-01,7.6233593168e-03,2.2202683438e-06,4.5777443807e-05,5.2429318858e-05,4.7953374242e+02,0.0000000000e+00,1.8093846085e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7918781802e-01,1.6237962673e-02,1.3447819921e-01,2.7616135614e-06,1.3915965134e-02,3.0427232473e-08,8.2764066236e-01,7.6232624501e-03,2.2283178779e-06,4.5981381717e-05,5.2438637109e-05,4.7953174616e+02,0.0000000000e+00,1.8093799404e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7918360344e-01,1.6238406681e-02,1.3443790254e-01,2.7872734111e-06,1.3915788214e-02,3.0314167259e-08,8.2768054103e-01,7.6231636211e-03,2.2364802677e-06,4.6188215146e-05,5.2448338426e-05,4.7952982939e+02,0.0000000000e+00,1.8093751563e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7917838944e-01,1.6238915291e-02,1.3439717042e-01,2.8134388904e-06,1.3915664152e-02,3.0200628733e-08,8.2772073560e-01,7.6230627037e-03,2.2447648056e-06,4.6398180876e-05,5.2458440783e-05,4.7952799295e+02,0.0000000000e+00,1.8093702495e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7917214807e-01,1.6239490391e-02,1.3435597382e-01,2.8401382762e-06,1.3915594277e-02,3.0086553376e-08,8.2776127178e-01,7.6229596002e-03,2.2531786434e-06,4.6611462221e-05,5.2468959099e-05,4.7952623807e+02,0.0000000000e+00,1.8093652144e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7916485290e-01,1.6240133735e-02,1.3431429164e-01,2.8673955602e-06,1.3915579919e-02,2.9971900703e-08,8.2780216746e-01,7.6228542330e-03,2.2617274026e-06,4.6828204250e-05,5.2479906169e-05,4.7952456628e+02,0.0000000000e+00,1.8093600464e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7915647830e-01,1.6240846998e-02,1.3427210943e-01,2.8952311035e-06,1.3915622441e-02,2.9856649392e-08,8.2784343397e-01,7.6227465409e-03,2.2704154215e-06,4.7048519838e-05,5.2491293178e-05,4.7952297942e+02,0.0000000000e+00,1.8093547418e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7914699808e-01,1.6241631885e-02,1.3422941477e-01,2.9236645429e-06,1.3915723263e-02,2.9740784495e-08,8.2788508053e-01,7.6226364670e-03,2.2792466920e-06,4.7272513248e-05,5.2503131087e-05,4.7952147951e+02,0.0000000000e+00,1.8093492966e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7913638436e-01,1.6242490210e-02,1.3418619440e-01,2.9527166755e-06,1.3915883894e-02,2.9624289747e-08,8.2792711697e-01,7.6225239503e-03,2.2882254501e-06,4.7500295043e-05,5.2515431571e-05,4.7952006868e+02,0.0000000000e+00,1.8093437070e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7912460640e-01,1.6243423989e-02,1.3414243055e-01,2.9824120219e-06,1.3916105964e-02,2.9507137821e-08,8.2796955732e-01,7.6224089165e-03,2.2973569542e-06,4.7732001817e-05,5.2528208161e-05,4.7951874913e+02,0.0000000000e+00,1.8093379683e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7911162970e-01,1.6244435504e-02,1.3409809872e-01,3.0127805269e-06,1.3916391250e-02,2.9389284788e-08,8.2801242189e-01,7.6222912713e-03,2.3066479699e-06,4.7967808606e-05,5.2541476977e-05,4.7951752302e+02,0.0000000000e+00,1.8093320747e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7909741491e-01,1.6245527391e-02,1.3405316453e-01,3.0438600123e-06,1.3916741715e-02,2.9270662273e-08,8.2805574028e-01,7.6221708922e-03,2.3161074651e-06,4.8207946665e-05,5.2555257738e-05,4.7951639248e+02,0.0000000000e+00,1.8093260192e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7908191719e-01,1.6246702677e-02,1.3400758268e-01,3.0756973280e-06,1.3917159529e-02,2.9151175307e-08,8.2809955238e-01,7.6220476251e-03,2.3257468828e-06,4.8452710627e-05,5.2569574176e-05,4.7951535955e+02,0.0000000000e+00,1.8093197926e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7906508552e-01,1.6247964833e-02,1.3396129557e-01,3.1083497480e-06,1.3917647108e-02,2.9030699661e-08,8.2814390962e-01,7.6219212804e-03,2.3355804744e-06,4.8702467217e-05,5.2584454547e-05,4.7951442624e+02,0.0000000000e+00,1.8093133843e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7904686185e-01,1.6249317831e-02,1.3391423227e-01,3.1418863201e-06,1.3918207151e-02,2.8909079827e-08,8.2818887592e-01,7.6217916297e-03,2.3456256012e-06,4.8957663202e-05,5.2599932104e-05,4.7951359448e+02,0.0000000000e+00,1.8093067810e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7902718068e-01,1.6250766169e-02,1.3386630821e-01,3.1763886695e-06,1.3918842665e-02,2.8786129399e-08,8.2823452794e-01,7.6216584044e-03,2.3559028558e-06,4.9218828810e-05,5.2616045312e-05,4.7951286623e+02,0.0000000000e+00,1.8092999676e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7900596803e-01,1.6252314948e-02,1.3381742387e-01,3.2119527152e-06,1.3919557025e-02,2.8661628571e-08,8.2828095628e-01,7.6215212916e-03,2.3664364397e-06,4.9486587687e-05,5.2632838461e-05,4.7951224345e+02,0.0000000000e+00,1.8092929260e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7898314029e-01,1.6253969939e-02,1.3376746339e-01,3.2486904684e-06,1.3920354020e-02,2.8535321983e-08,8.2832826665e-01,7.6213799297e-03,2.3772545397e-06,4.9761666897e-05,5.2650362286e-05,4.7951172817e+02,0.0000000000e+00,1.8092856355e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7895861144e-01,1.6255737136e-02,1.3371629377e-01,3.2867317476e-06,1.3921237475e-02,2.8406915677e-08,8.2837658159e-01,7.6212339135e-03,2.3883895737e-06,5.0044904843e-05,5.2668671941e-05,4.7951132169e+02,0.0000000000e+00,1.8092780725e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7893241062e-01,1.6257615291e-02,1.3366376465e-01,3.3262270011e-06,1.3922204838e-02,2.8276045854e-08,8.2842605443e-01,7.6210829154e-03,2.3998776474e-06,5.0337255618e-05,5.2687790313e-05,4.7951101224e+02,0.0000000000e+00,1.8092702159e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7890451215e-01,1.6259607484e-02,1.3360951475e-01,3.3674958524e-06,1.3923254789e-02,2.8141822629e-08,8.2847704293e-01,7.6209260530e-03,2.4118017249e-06,5.0640879443e-05,5.2707801378e-05,4.7951078157e+02,0.0000000000e+00,1.8092620140e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7887464545e-01,1.6261735321e-02,1.3355244169e-01,3.4114500691e-06,1.3924393183e-02,2.8001521578e-08,8.2853061704e-01,7.6207604387e-03,2.4244096870e-06,5.0962172650e-05,5.2729020091e-05,4.7951059410e+02,0.0000000000e+00,1.8092533067e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7884257312e-01,1.6264010454e-02,1.3349336747e-01,3.4575250429e-06,1.3925640799e-02,2.7857435020e-08,8.2858592584e-01,7.6205877605e-03,2.4375321121e-06,5.1296762357e-05,5.2751350371e-05,4.7951052249e+02,0.0000000000e+00,1.8092441827e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7880450550e-01,1.6266674805e-02,1.3343197073e-01,3.5059957241e-06,1.3927202412e-02,2.7709825828e-08,8.2864284496e-01,7.6204033350e-03,2.4512701448e-06,5.1646719882e-05,5.2776045472e-05,4.7951094479e+02,0.0000000000e+00,1.8092344268e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7875503000e-01,1.6270073888e-02,1.3336786985e-01,3.5571790324e-06,1.3929371212e-02,2.7559233500e-08,8.2870111910e-01,7.6202006579e-03,2.4657506823e-06,5.2014528822e-05,5.2804882082e-05,4.7951240512e+02,0.0000000000e+00,1.8092237430e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7870215259e-01,1.6273700219e-02,1.3330086422e-01,3.6114521647e-06,1.3931709841e-02,2.7403107357e-08,8.2876188656e-01,7.6199875239e-03,2.4809807695e-06,5.2401653008e-05,5.2835401988e-05,4.7951405395e+02,0.0000000000e+00,1.8092124471e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7864556294e-01,1.6277575006e-02,1.3323057927e-01,3.6692418164e-06,1.3934233409e-02,2.7240705420e-08,8.2882548356e-01,7.6197627158e-03,2.4970584908e-06,5.2810649962e-05,5.2867783033e-05,4.7951590219e+02,0.0000000000e+00,1.8092004641e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7858492614e-01,1.6281721166e-02,1.3315660363e-01,3.7310340797e-06,1.3936958356e-02,2.7071227824e-08,8.2889227978e-01,7.6195249015e-03,2.5140932229e-06,5.3244380983e-05,5.2902218982e-05,4.7951796120e+02,0.0000000000e+00,1.8091877108e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7851989316e-01,1.6286162618e-02,1.3307849742e-01,3.7973738836e-06,1.3939901985e-02,2.6893839736e-08,8.2896267133e-01,7.6192726636e-03,2.5322042946e-06,5.3705980918e-05,5.2938914569e-05,4.7952024217e+02,0.0000000000e+00,1.8091740963e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7845012302e-01,1.6290922791e-02,1.3299581243e-01,3.8688543584e-06,1.3943081468e-02,2.6707720750e-08,8.2903706299e-01,7.6190045702e-03,2.5515168218e-06,5.4198756247e-05,5.2978074419e-05,4.7952275505e+02,0.0000000000e+00,1.8091595257e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7837532134e-01,1.6296022019e-02,1.3290813045e-01,3.9460894322e-06,1.3946512066e-02,2.6512152347e-08,8.2911583452e-01,7.6187193049e-03,2.5721531631e-06,5.4725970911e-05,5.3019882966e-05,4.7952550671e+02,0.0000000000e+00,1.8091439066e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7829530181e-01,1.6301473375e-02,1.3281512847e-01,4.0296588377e-06,1.3950204257e-02,2.6306660626e-08,8.2919928274e-01,7.6184158851e-03,2.5942175947e-06,5.5290456791e-05,5.3064471522e-05,4.7952849827e+02,0.0000000000e+00,1.8091271609e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7820520155e-01,1.6307588498e-02,1.3271637430e-01,4.1202210006e-06,1.3954424087e-02,2.6091722724e-08,8.2928726208e-01,7.6180882314e-03,2.6178750840e-06,5.5895880471e-05,5.3113468783e-05,4.7953221325e+02,0.0000000000e+00,1.8091089867e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7810877913e-01,1.6314132746e-02,1.3261060793e-01,4.2194366137e-06,1.3958960833e-02,2.5863714162e-08,8.2938146707e-01,7.6177372020e-03,2.6434368693e-06,5.6551213596e-05,5.3165963481e-05,4.7953618654e+02,0.0000000000e+00,1.8090893327e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7800804924e-01,1.6320975418e-02,1.3249837210e-01,4.3273190499e-06,1.3963712260e-02,2.5623841476e-08,8.2948158731e-01,7.6173661301e-03,2.6708080501e-06,5.7254528818e-05,5.3221214055e-05,4.7954023959e+02,0.0000000000e+00,1.8090683272e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7790419976e-01,1.6328029388e-02,1.3238268854e-01,4.4413543391e-06,1.3968637242e-02,2.5379252611e-08,8.2958474288e-01,7.6169833999e-03,2.6992986442e-06,5.7988053823e-05,5.3278219480e-05,4.7954442300e+02,0.0000000000e+00,1.8090464390e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7779880799e-01,1.6335187000e-02,1.3226544249e-01,4.5599421418e-06,1.3973663659e-02,2.5134104385e-08,8.2968923642e-01,7.6165951121e-03,2.7284659001e-06,5.8740494116e-05,5.3336090287e-05,4.7954868098e+02,0.0000000000e+00,1.8090240034e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7769349747e-01,1.6342337099e-02,1.3214868890e-01,4.6811176928e-06,1.3978716184e-02,2.4892752872e-08,8.2979320925e-01,7.6162078357e-03,2.7578067083e-06,5.9498882810e-05,5.3393883798e-05,4.7955296242e+02,0.0000000000e+00,1.8090013997e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7758977232e-01,1.6349376367e-02,1.3203444950e-01,4.8027332555e-06,1.3983723954e-02,2.4659319109e-08,8.2989482436e-01,7.6158279537e-03,2.7868065247e-06,6.0249834013e-05,5.3450699000e-05,4.7955722648e+02,0.0000000000e+00,1.8089790141e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7748870043e-01,1.6356230911e-02,1.3192434423e-01,4.9228633831e-06,1.3988635966e-02,2.4436957599e-08,8.2999259607e-01,7.6154604554e-03,2.8150348131e-06,6.0982024183e-05,5.3505854770e-05,4.7956145450e+02,0.0000000000e+00,1.8089571664e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7739089303e-01,1.6362858202e-02,1.3181940539e-01,5.0400735716e-06,1.3993421728e-02,2.4227508781e-08,8.3008557192e-01,7.6151084649e-03,2.8421980785e-06,6.1687625468e-05,5.3558936407e-05,4.7956564154e+02,0.0000000000e+00,1.8089360742e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7729662255e-01,1.6369239335e-02,1.3172011975e-01,5.1534568292e-06,1.3998065735e-02,2.4031636777e-08,8.3017330371e-01,7.6147734574e-03,2.8681361600e-06,6.2362263904e-05,5.3609750435e-05,4.7956978658e+02,0.0000000000e+00,1.8089158579e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7720625355e-01,1.6375353412e-02,1.3162580101e-01,5.2634701896e-06,1.4002541127e-02,2.3847432879e-08,8.3025652251e-01,7.6144541958e-03,2.8929875121e-06,6.3009553927e-05,5.3658319247e-05,4.7957381190e+02,0.0000000000e+00,1.8088964506e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7711912359e-01,1.6381244524e-02,1.3153600683e-01,5.3703249191e-06,1.4006879359e-02,2.3673821812e-08,8.3033559411e-01,7.6141489601e-03,2.9168417089e-06,6.3631640585e-05,5.3704942161e-05,4.7957776087e+02,0.0000000000e+00,1.8088777752e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7703479652e-01,1.6386938555e-02,1.3145142917e-01,5.4728704912e-06,1.4011105392e-02,2.3512136937e-08,8.3040978148e-01,7.6138589814e-03,2.9394948393e-06,6.4222855171e-05,5.3749609754e-05,4.7958171806e+02,0.0000000000e+00,1.8088599513e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7695290492e-01,1.6392460824e-02,1.3137160661e-01,5.5713628845e-06,1.4015234719e-02,2.3361227379e-08,8.3047950377e-01,7.6135827966e-03,2.9610422572e-06,6.4785556426e-05,5.3792532788e-05,4.7958569499e+02,0.0000000000e+00,1.8088429090e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7687307656e-01,1.6397837032e-02,1.3129604925e-01,5.6661434486e-06,1.4019283405e-02,2.3219927930e-08,8.3054520731e-01,7.6133188651e-03,2.9815915578e-06,6.5322451401e-05,5.3833930214e-05,4.7958970209e+02,0.0000000000e+00,1.8088265690e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7679491281e-01,1.6403094909e-02,1.3122415499e-01,5.7577480423e-06,1.4023268874e-02,2.3086886135e-08,8.3060744630e-01,7.6130653456e-03,3.0012849037e-06,6.5837192379e-05,5.3874053571e-05,4.7959374624e+02,0.0000000000e+00,1.8088108279e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7671761004e-01,1.6408292150e-02,1.3115407392e-01,5.8484153783e-06,1.4027225957e-02,2.2958294593e-08,8.3066796721e-01,7.6128169741e-03,3.0206068883e-06,6.6342606133e-05,5.3913546586e-05,4.7959780553e+02,0.0000000000e+00,1.8087953440e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7663903953e-01,1.6413601453e-02,1.3107439336e-01,5.9534210977e-06,1.4031223857e-02,2.2811050778e-08,8.3073786629e-01,7.6125441011e-03,3.0426448692e-06,6.6921584377e-05,5.3955484632e-05,4.7960145230e+02,0.0000000000e+00,1.8087780316e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7667918322e-01,1.6411136516e-02,1.3103549641e-01,6.0071874829e-06,1.4028849152e-02,2.2722397312e-08,8.3078131266e-01,7.6124919932e-03,3.0528512180e-06,6.7205344367e-05,5.3950738750e-05,4.7959505883e+02,0.0000000000e+00,1.8087729282e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7670115253e-01,1.6409795097e-02,1.3101171561e-01,6.0402324846e-06,1.4027540920e-02,2.2668946582e-08,8.3080756674e-01,7.6124574471e-03,3.0591264495e-06,6.7379395799e-05,5.3948663024e-05,4.7959142007e+02,0.0000000000e+00,1.8087696819e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7672322424e-01,1.6408439482e-02,1.3099037318e-01,6.0700963680e-06,1.4026238012e-02,2.2620583220e-08,8.3083140723e-01,7.6124288578e-03,3.0647500165e-06,6.7535937593e-05,5.3946042960e-05,4.7958791035e+02,0.0000000000e+00,1.8087668605e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7674581795e-01,1.6407042143e-02,1.3097166981e-01,6.0964633970e-06,1.4024917809e-02,2.2577588532e-08,8.3085268480e-01,7.6124071462e-03,3.0696607060e-06,6.7673373578e-05,5.3942702220e-05,4.7958449698e+02,0.0000000000e+00,1.8087645207e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7677009632e-01,1.6405531869e-02,1.3095444104e-01,6.1209332914e-06,1.4023511365e-02,2.2537312668e-08,8.3087269546e-01,7.6123907114e-03,3.0741636010e-06,6.7800175403e-05,5.3938511577e-05,4.7958099276e+02,0.0000000000e+00,1.8087625086e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7679414857e-01,1.6404030770e-02,1.3093900169e-01,6.1429980943e-06,1.4022125131e-02,2.2500791029e-08,8.3089089939e-01,7.6123783409e-03,3.0781860184e-06,6.7913975190e-05,5.3934019153e-05,4.7957761426e+02,0.0000000000e+00,1.8087607993e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7681783278e-01,1.6402549720e-02,1.3092479002e-01,6.1634141266e-06,1.4020764592e-02,2.2466897784e-08,8.3090783835e-01,7.6123685368e-03,3.0818807531e-06,6.8018869273e-05,5.3929388280e-05,4.7957434429e+02,0.0000000000e+00,1.8087592882e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7684244653e-01,1.6401008051e-02,1.3091087982e-01,6.1834956936e-06,1.4019354578e-02,2.2433469464e-08,8.3092458712e-01,7.6123604073e-03,3.0854898070e-06,6.8121671078e-05,5.3924396278e-05,4.7957099528e+02,0.0000000000e+00,1.8087578668e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7686729365e-01,1.6399450248e-02,1.3089738227e-01,6.2030658859e-06,1.4017933871e-02,2.2400877946e-08,8.3094095256e-01,7.6123535020e-03,3.0889879120e-06,6.8221552059e-05,5.3919243527e-05,4.7956764591e+02,0.0000000000e+00,1.8087565252e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7689145622e-01,1.6397934674e-02,1.3088452895e-01,6.2217703502e-06,1.4016553887e-02,2.2369782951e-08,8.3095659555e-01,7.6123474329e-03,3.0923184507e-06,6.8316786628e-05,5.3914176291e-05,4.7956440473e+02,0.0000000000e+00,1.8087552657e+22,0.0000000000e+00
S2_m5_IW0_fixed,4.7691547041e-01,1.6396427796e-02,1.3087200300e-01,6.2400627325e-06,1.4015183839e-02,2.2339425652e-08,8.3097189474e-01,7.6123419899e-03,3.0955636138e-06,6.8409709160e-05,5.3909088760e-05,4.7956119793e+02,0.0000000000e+00,1.8087540550e+22,0.0000000000e+00
