Phi_global	fO2_shift_IW_derived
9.5852805369e-01	2.2582626490e+00
9.5851471161e-01	2.2563483977e+00
9.5850947691e-01	2.2544605057e+00
9.5850512631e-01	2.2537288444e+00
9.5850087899e-01	2.2532429979e+00
9.5849670501e-01	2.2529526002e+00
9.5849256888e-01	2.2527723608e+00
9.5848845217e-01	2.2526464729e+00
9.5848435247e-01	2.2525490248e+00
9.5848026621e-01	2.2524663877e+00
9.5847619131e-01	2.2523922243e+00
9.5847212586e-01	2.2523218643e+00
9.5846808416e-01	2.2522597819e+00
9.5846407880e-01	2.2522080416e+00
9.5846013363e-01	2.2521711976e+00
9.5845630468e-01	2.2521612995e+00
9.5845269069e-01	2.2522042491e+00
9.5844947136e-01	2.2523438259e+00
9.5844707062e-01	2.2526820921e+00
9.5844632167e-01	2.2534238747e+00
9.5844858011e-01	2.2548745190e+00
9.5845505022e-01	2.2572561356e+00
9.5846795789e-01	2.2611404507e+00
9.5848799487e-01	2.2659054724e+00
9.5849117183e-01	2.2659218543e+00
9.5849435617e-01	2.2659382057e+00
9.5849754742e-01	2.2659544270e+00
9.5850074370e-01	2.2659710964e+00
9.5850394535e-01	2.2659881732e+00
9.5850715507e-01	2.2660044904e+00
9.5851036990e-01	2.2660212319e+00
9.5851359009e-01	2.2660384025e+00
9.5851681630e-01	2.2660556493e+00
9.5852004901e-01	2.2660723981e+00
9.5852328710e-01	2.2660895530e+00
9.5852653078e-01	2.2661071186e+00
9.5852978035e-01	2.2661247862e+00
9.5853303573e-01	2.2661418722e+00
9.5853629671e-01	2.2661593472e+00
9.5853956349e-01	2.2661772159e+00
9.5854283628e-01	2.2661954830e+00
9.5854611411e-01	2.2662129593e+00
9.5854939755e-01	2.2662306749e+00
